episode_idx,failure_mode,condition,seed,success,final_distance,first_success_step,model
0,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
1,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
2,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
3,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
4,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
5,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
6,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
7,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
8,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
9,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
10,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
11,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
12,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
13,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
14,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
15,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
16,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
17,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
18,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
19,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
20,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
21,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
22,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
23,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
24,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
25,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
26,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
27,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
28,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
29,never_reached_object,clean,0,0.0,0.3549225360528287,,clean_500k
30,never_reached_object,sensor_dropout,0,0.0,0.3549225360528287,,clean_500k
31,never_reached_object,sensor_dropout,0,0.0,0.3549225360528287,,clean_500k
